EmpID,StartDate,EndDate,BranchID
00735,2011-07-16 00:00:00,,2
00736,2011-05-20 00:00:00,,2
00737,2004-03-08 00:00:00,,2
00738,2007-04-04 00:00:00,,2
00739,2002-09-09 00:00:00,,8
00740,2012-10-24 00:00:00,,6
00741,2015-01-05 00:00:00,,3
00742,2002-01-31 00:00:00,,1
00743,2007-03-28 00:00:00,,2
00744,1997-11-21 00:00:00,,10
00745,2005-10-15 00:00:00,,15
00746,2006-05-27 00:00:00,,10
00747,2017-01-29 00:00:00,,5
00748,1991-03-30 00:00:00,,15
00749,2004-08-22 00:00:00,,8
00750,1995-11-03 00:00:00,,15
00751,2002-07-20 00:00:00,,14
00752,2016-01-13 00:00:00,,9
00753,2007-03-21 00:00:00,,5
00754,2000-10-04 00:00:00,,10
00755,2012-06-28 00:00:00,,14
00756,2005-08-31 00:00:00,,14
00757,2011-09-21 00:00:00,,13
00758,2005-05-01 00:00:00,,6
00759,2014-06-21 00:00:00,,5
00760,2006-11-03 00:00:00,,4
00761,2016-04-29 00:00:00,,13
00762,2007-02-08 00:00:00,,8
00763,2010-09-19 00:00:00,,9
00764,2001-12-25 00:00:00,,6
00765,1998-05-12 00:00:00,,8
00766,1999-07-09 00:00:00,,6
00767,2014-04-12 00:00:00,,15
00768,1998-03-18 00:00:00,,10
00769,2019-11-04 00:00:00,,14
00770,2019-10-04 00:00:00,,1
00771,2005-09-18 00:00:00,,7
00772,2014-08-07 00:00:00,,8
00773,2005-03-16 00:00:00,,13
00774,2016-12-05 00:00:00,,5
00775,2001-07-18 00:00:00,,9
00776,2009-01-28 00:00:00,,3
00777,2005-04-29 00:00:00,,1
00778,2007-08-09 00:00:00,,11
00779,2012-01-31 00:00:00,,5
00780,2019-03-01 00:00:00,,11
00781,2017-07-17 00:00:00,,7
00782,2014-03-19 00:00:00,,3
00783,1998-12-07 00:00:00,,9
00784,2013-11-15 00:00:00,,4
00785,1997-11-24 00:00:00,,10
00786,2003-05-05 00:00:00,,11
00787,2015-08-07 00:00:00,,3
00788,2019-06-15 00:00:00,,1
00789,2004-05-04 00:00:00,,14
00790,2002-07-19 00:00:00,,4
00791,2006-03-10 00:00:00,,6
00792,2008-10-31 00:00:00,,7
00793,2002-02-15 00:00:00,,4
00794,1992-07-17 00:00:00,,5
00795,2014-03-05 00:00:00,,9
00796,2009-04-17 00:00:00,,7
00797,2009-02-03 00:00:00,,1
00798,2015-05-30 00:00:00,,3
00799,1997-12-02 00:00:00,,9
00800,2019-08-05 00:00:00,,7
00801,1994-07-28 00:00:00,,3
00802,2013-04-13 00:00:00,,9
00803,2004-03-31 00:00:00,,3
00804,2012-10-11 00:00:00,,8
00805,2011-07-01 00:00:00,,11
00806,2002-02-19 00:00:00,,3
00807,2019-05-17 00:00:00,,13
00808,2013-10-09 00:00:00,,4
00809,2016-08-09 00:00:00,,11
00810,2008-08-22 00:00:00,,9
00811,2004-05-20 00:00:00,,15
00812,1998-01-09 00:00:00,,6
00813,2017-12-05 00:00:00,,3
00814,2010-05-09 00:00:00,,12
00815,2011-10-02 00:00:00,,3
00816,2013-11-27 00:00:00,,4
00817,2017-03-22 00:00:00,,13
00818,2014-01-15 00:00:00,,5
00819,1999-10-25 00:00:00,,9
00820,2005-02-25 00:00:00,,13
00821,2008-07-11 00:00:00,,3
00822,1999-05-04 00:00:00,,11
00823,2003-10-29 00:00:00,,13
00824,2013-07-04 00:00:00,,2
00825,2013-03-10 00:00:00,,13
00826,1998-12-22 00:00:00,,12
00827,2005-10-19 00:00:00,,15
00828,1992-07-04 00:00:00,,9
00829,2012-03-05 00:00:00,,6
00830,2017-11-15 00:00:00,,7
00831,2003-11-16 00:00:00,,8
00832,2013-07-25 00:00:00,,1
00833,2004-08-21 00:00:00,,2
00834,2019-10-28 00:00:00,,6
00835,1997-07-17 00:00:00,,12
00836,2018-06-19 00:00:00,,2
00837,2008-09-08 00:00:00,,7
00838,2001-04-11 00:00:00,,9
00839,2007-02-27 00:00:00,,9
00840,2008-12-25 00:00:00,,11
00841,2003-05-23 00:00:00,,14
00842,2002-12-12 00:00:00,,13
00843,2009-02-13 00:00:00,,13
00844,2011-07-24 00:00:00,,10
00845,2013-11-17 00:00:00,,10
00846,2011-09-22 00:00:00,,15
00847,2016-10-24 00:00:00,,3
00848,2017-04-22 00:00:00,,4
00849,2009-03-20 00:00:00,,12
00850,2005-08-28 00:00:00,,5
00851,2013-08-06 00:00:00,,8
00852,1995-05-10 00:00:00,,12
00853,2004-03-02 00:00:00,,7
00854,2012-11-30 00:00:00,,13
00855,2005-09-30 00:00:00,,13
00856,2018-11-12 00:00:00,,1
00857,2017-05-24 00:00:00,,10
00858,2015-01-07 00:00:00,,3
00859,2018-04-18 00:00:00,,9
00860,2009-05-15 00:00:00,,12
00861,2011-01-31 00:00:00,,12
00862,2016-12-29 00:00:00,,15
00863,2006-03-09 00:00:00,,15
00864,1998-01-18 00:00:00,,10
00865,2009-02-20 00:00:00,,1
00866,1993-10-06 00:00:00,,1
00867,2007-09-05 00:00:00,,7
00868,2004-09-23 00:00:00,,13
00869,2018-10-16 00:00:00,,12
00870,2013-10-02 00:00:00,,1
00871,2014-11-27 00:00:00,,9
00872,2004-09-08 00:00:00,,12
00873,2010-04-20 00:00:00,,4
00874,2007-06-07 00:00:00,,12
00875,2009-12-14 00:00:00,,2
00876,1997-01-30 00:00:00,,3
00877,2005-11-28 00:00:00,,13
00878,1999-05-31 00:00:00,,14
00879,1995-04-01 00:00:00,,9
00880,2005-07-19 00:00:00,,12
00881,2018-07-27 00:00:00,,5
00882,2002-11-22 00:00:00,,12
00883,2004-02-11 00:00:00,,2
00884,2010-09-21 00:00:00,,13
00885,1995-07-20 00:00:00,,15
00886,2016-01-22 00:00:00,,11
00887,2010-06-28 00:00:00,,3
00888,2003-06-03 00:00:00,,9
00889,2015-02-03 00:00:00,,13
00890,2009-12-03 00:00:00,,6
00891,2014-12-06 00:00:00,,8
00892,2013-08-07 00:00:00,,1
00893,2015-12-26 00:00:00,,14
00894,2011-09-10 00:00:00,,7
00895,2011-01-28 00:00:00,,8
00896,2004-11-19 00:00:00,,12
00897,2019-03-29 00:00:00,,9
00898,2009-06-07 00:00:00,,1
00899,2005-12-22 00:00:00,,11
00900,2004-08-08 00:00:00,,12
00901,2015-12-14 00:00:00,,12
00902,2001-01-31 00:00:00,,10
00903,2011-04-24 00:00:00,,10
00904,2001-03-28 00:00:00,,6
00905,2015-04-01 00:00:00,,4
00906,2003-06-13 00:00:00,,2
00907,2003-02-10 00:00:00,,1
00908,2008-03-07 00:00:00,,2
00909,2009-03-01 00:00:00,,8
00910,2008-08-23 00:00:00,,7
00911,1995-11-07 00:00:00,,9
00912,2002-11-24 00:00:00,,1
00913,1995-10-08 00:00:00,,12
00914,2002-03-22 00:00:00,,6
00915,2017-03-23 00:00:00,,15
00916,2013-05-06 00:00:00,,2
00917,2015-11-09 00:00:00,,4
00918,2003-01-07 00:00:00,,3
00919,1998-10-16 00:00:00,,13
00920,2018-05-17 00:00:00,,8
00921,2014-06-12 00:00:00,,10
00922,2004-04-08 00:00:00,,13
00923,2010-03-02 00:00:00,,2
00924,2001-03-12 00:00:00,,1
00925,2004-10-02 00:00:00,,5
00926,2008-05-28 00:00:00,,6
00927,2013-12-08 00:00:00,,8
00928,2018-08-25 00:00:00,,1
00929,2008-02-03 00:00:00,,4
00930,2006-11-20 00:00:00,,13
00931,1995-08-29 00:00:00,,15
00932,2002-12-05 00:00:00,,11
00933,2011-03-06 00:00:00,,10
00934,2003-10-20 00:00:00,,13
00935,2011-08-15 00:00:00,,8
00936,2011-05-28 00:00:00,,8
00937,2013-07-02 00:00:00,,3
00938,2019-08-11 00:00:00,,12
00939,2009-10-31 00:00:00,,8
00940,1999-07-27 00:00:00,,2
00941,2010-04-30 00:00:00,,6
00942,2002-03-05 00:00:00,,1
00943,2012-12-03 00:00:00,,1
00944,2007-09-19 00:00:00,,9
00945,2005-05-26 00:00:00,,11
00946,2004-04-02 00:00:00,,14
00947,2013-01-19 00:00:00,,4
00948,2007-10-23 00:00:00,,8
00949,2008-05-19 00:00:00,,14
00950,2009-12-05 00:00:00,,5
00951,2003-04-04 00:00:00,,15
00952,2014-12-03 00:00:00,,5
00953,2002-01-13 00:00:00,,15
00954,2009-08-03 00:00:00,,6
00955,2008-06-04 00:00:00,,10
00956,2006-04-03 00:00:00,,7
00957,2013-04-25 00:00:00,,6
00958,2018-09-21 00:00:00,,11
00959,2001-08-14 00:00:00,,11
00960,2004-02-04 00:00:00,,12
00961,1993-07-06 00:00:00,,7
00962,2008-04-29 00:00:00,,9
00963,2007-06-23 00:00:00,,9
00964,2015-06-09 00:00:00,,15
00965,2007-02-16 00:00:00,,1
00966,2014-04-05 00:00:00,,7
00967,2012-09-10 00:00:00,,4
00968,2017-04-11 00:00:00,,6
00969,2006-06-29 00:00:00,,7
00970,2009-10-22 00:00:00,,12
00971,2010-03-02 00:00:00,,2
00972,2000-04-24 00:00:00,,14
00973,2014-10-23 00:00:00,,11
00974,2011-08-21 00:00:00,,11
00975,2005-01-28 00:00:00,,4
00976,2001-02-07 00:00:00,,14
00977,2010-01-18 00:00:00,,12
00978,2005-05-09 00:00:00,,4
00979,2011-05-18 00:00:00,,13
00980,2015-12-21 00:00:00,,4
00981,2003-01-23 00:00:00,,7
00982,2004-07-26 00:00:00,,12
00983,2003-06-01 00:00:00,,7
00984,2002-12-05 00:00:00,,9
00985,1997-07-29 00:00:00,,7
00986,2000-06-11 00:00:00,,6
00987,2011-03-23 00:00:00,,11
00988,2016-06-24 00:00:00,,2
00989,2011-07-01 00:00:00,,11
00990,2015-09-25 00:00:00,,12
00991,2006-03-03 00:00:00,,4
00992,2015-04-10 00:00:00,,4
00993,2001-08-17 00:00:00,,8
00994,2007-01-18 00:00:00,,15
00995,2002-04-26 00:00:00,,11
00996,2006-01-29 00:00:00,,2
00997,2019-03-27 00:00:00,,11
00998,2009-05-06 00:00:00,,7
00999,2014-01-21 00:00:00,,12
01000,2003-02-26 00:00:00,,1
01001,2013-08-19 00:00:00,,6
01002,2007-08-03 00:00:00,,5
01003,1994-04-25 00:00:00,,1
01004,2016-07-18 00:00:00,,1
01005,2004-06-15 00:00:00,,1
01006,2013-08-18 00:00:00,,1
01007,2005-06-09 00:00:00,,11
01008,2016-01-02 00:00:00,,10
01009,1995-08-11 00:00:00,,15
01010,2017-02-03 00:00:00,,9
01011,2000-05-30 00:00:00,,15
01012,2006-02-27 00:00:00,,2
01013,2009-02-19 00:00:00,,8
01014,2001-04-09 00:00:00,,13
01015,2015-09-23 00:00:00,,7
01016,2011-06-23 00:00:00,,2
01017,2015-05-12 00:00:00,,11
01018,2000-07-31 00:00:00,,12
01019,2001-07-25 00:00:00,,9
01020,2005-01-11 00:00:00,,1
01021,2001-01-09 00:00:00,,3
01022,2008-02-03 00:00:00,,14
01023,2003-10-14 00:00:00,,3
01024,2016-08-06 00:00:00,,5
01025,2000-03-28 00:00:00,,6
01026,2012-01-03 00:00:00,,5
01027,2002-06-28 00:00:00,,15
01028,2012-01-16 00:00:00,,2
01029,2004-08-20 00:00:00,,8
01030,2015-08-13 00:00:00,,7
01031,2018-09-25 00:00:00,,13
01032,2011-04-04 00:00:00,,10
01033,2006-04-08 00:00:00,,2
01034,2001-01-20 00:00:00,,1
01035,1995-05-18 00:00:00,,14
01036,2016-02-19 00:00:00,,3
01037,2011-07-20 00:00:00,,2
01038,2017-12-13 00:00:00,,10
01039,1990-07-26 00:00:00,,14
01040,2013-07-09 00:00:00,,12
01041,2016-04-14 00:00:00,,11
01042,2004-01-30 00:00:00,,7
01043,2007-07-27 00:00:00,,14
01044,2010-04-05 00:00:00,,10
01045,2016-08-24 00:00:00,,3
01046,2001-03-22 00:00:00,,15
01047,2010-12-07 00:00:00,,4
01048,2002-05-31 00:00:00,,14
01049,2007-12-30 00:00:00,,10
01050,2012-03-23 00:00:00,,6
01051,2000-03-26 00:00:00,,7
01052,2012-06-20 00:00:00,,4
01053,2007-04-10 00:00:00,,3
01054,2018-12-30 00:00:00,,2
01055,2015-11-07 00:00:00,,14
01056,2001-04-21 00:00:00,,4
01057,2003-02-13 00:00:00,,15
01058,2003-04-12 00:00:00,,12
01059,2007-12-02 00:00:00,,11
01060,2012-03-06 00:00:00,,14
01061,2009-06-04 00:00:00,,11
01062,2019-06-21 00:00:00,,15
01063,2002-05-26 00:00:00,,13
01064,2003-02-27 00:00:00,,5
01065,2006-04-20 00:00:00,,5
01066,2015-07-12 00:00:00,,13
01067,2004-03-08 00:00:00,,15
01068,2019-07-06 00:00:00,,13
01069,2019-06-30 00:00:00,,4
01070,1994-03-22 00:00:00,,2
01071,1992-09-22 00:00:00,,8
01072,2013-12-20 00:00:00,,3
01073,2003-03-12 00:00:00,,11
01074,2003-09-19 00:00:00,,13
01075,2008-09-04 00:00:00,,6
01076,2014-10-28 00:00:00,,2
01077,2011-01-21 00:00:00,,15
01078,2001-08-29 00:00:00,,3
01079,2015-07-27 00:00:00,,8
01080,2009-01-03 00:00:00,,14
01081,1998-04-14 00:00:00,,2
01082,2010-11-28 00:00:00,,14
01083,2011-07-13 00:00:00,,14
01084,1998-01-23 00:00:00,,8
01085,2002-02-04 00:00:00,,2
01086,2001-02-16 00:00:00,,8
01087,2009-08-18 00:00:00,,9
01088,2014-05-14 00:00:00,,4
01089,2017-05-21 00:00:00,,9
01090,2005-04-24 00:00:00,,6
01091,2019-07-16 00:00:00,,8
01092,2009-07-10 00:00:00,,5
01093,2010-09-10 00:00:00,,13
01094,2002-11-10 00:00:00,,12
01095,2014-05-29 00:00:00,,6
01096,2003-09-16 00:00:00,,4
01097,2013-10-02 00:00:00,,15
01098,1993-04-30 00:00:00,,11
01099,2003-11-14 00:00:00,,14
01100,1992-11-11 00:00:00,,12
01101,2013-08-20 00:00:00,,9
01102,2014-05-02 00:00:00,,1
01103,2006-04-16 00:00:00,,2
01104,2008-08-01 00:00:00,,4
01105,1998-10-11 00:00:00,,9
01106,1997-04-25 00:00:00,,15
01107,2011-11-16 00:00:00,,12
01108,2006-05-09 00:00:00,,9
01109,2006-07-01 00:00:00,,3
01110,2005-10-12 00:00:00,,2
01111,2018-09-13 00:00:00,,4
01112,2012-05-18 00:00:00,,15
01113,2011-05-19 00:00:00,,5
01114,2000-06-01 00:00:00,,15
01115,2017-04-21 00:00:00,,15
01116,2002-12-17 00:00:00,,8
01117,2018-10-17 00:00:00,,6
01118,2015-09-15 00:00:00,,4
01119,2000-09-10 00:00:00,,7
01120,2006-12-11 00:00:00,,7
01121,2005-02-05 00:00:00,,3
01122,2019-04-05 00:00:00,,8
01123,2010-01-20 00:00:00,,12
01124,2010-04-19 00:00:00,,2
01125,2015-01-04 00:00:00,,1
01126,2015-02-05 00:00:00,,6
01127,2018-03-10 00:00:00,,11
01128,1991-08-02 00:00:00,,11
01129,2009-05-12 00:00:00,,3
01130,2014-03-01 00:00:00,,12
01131,2012-02-06 00:00:00,,12
01132,2001-12-13 00:00:00,,4
01133,2015-02-01 00:00:00,,13
01134,2019-10-10 00:00:00,,4
01135,2012-03-24 00:00:00,,7
01136,2019-05-31 00:00:00,,4
01137,2017-05-14 00:00:00,,9
01138,2017-09-01 00:00:00,,13
01139,2009-06-13 00:00:00,,3
01140,2001-04-28 00:00:00,,11
01141,2004-09-11 00:00:00,,7
01142,2008-02-15 00:00:00,,12
01143,2018-10-16 00:00:00,,15
01144,2014-06-02 00:00:00,,7
01145,2010-05-09 00:00:00,,3
01146,2017-11-05 00:00:00,,15
01147,2003-04-20 00:00:00,,4
01148,2016-10-18 00:00:00,,10
01149,2015-08-24 00:00:00,,14
01150,2006-06-23 00:00:00,,4
01151,2015-08-10 00:00:00,,7
01152,2004-04-08 00:00:00,,12
01153,2003-10-04 00:00:00,,11
01154,1998-07-18 00:00:00,,3
01155,2013-06-23 00:00:00,,11
01156,2012-05-27 00:00:00,,14
01157,2017-01-09 00:00:00,,4
01158,2019-02-14 00:00:00,,13
01159,2009-04-08 00:00:00,,2
01160,2016-08-12 00:00:00,,3
01161,2015-03-02 00:00:00,,14
01162,2014-03-17 00:00:00,,7
01163,2006-11-03 00:00:00,,12
01164,2000-10-20 00:00:00,,1
01165,2015-05-15 00:00:00,,13
01166,2013-12-05 00:00:00,,12
01167,2004-10-14 00:00:00,,9
01168,1996-02-17 00:00:00,,3
01169,2006-03-16 00:00:00,,7
01170,2017-09-08 00:00:00,,15
01171,2017-06-22 00:00:00,,4
01172,2013-09-02 00:00:00,,15
01173,2012-08-14 00:00:00,,2
01174,2013-04-08 00:00:00,,11
01175,1993-12-08 00:00:00,,2
01176,2018-04-28 00:00:00,,7
01177,2004-11-21 00:00:00,,3
01178,2003-04-26 00:00:00,,15
01179,1999-01-22 00:00:00,,2
01180,1996-03-05 00:00:00,,14
01181,2005-09-26 00:00:00,,9
01182,1995-11-24 00:00:00,,7
01183,2011-12-19 00:00:00,,6
01184,2009-01-20 00:00:00,,6
01185,2007-03-12 00:00:00,,10
01186,2011-10-01 00:00:00,,14
01187,2018-02-15 00:00:00,,15
01188,2004-03-29 00:00:00,,2
01189,2012-09-16 00:00:00,,13
01190,2006-06-16 00:00:00,,7
01191,2010-09-19 00:00:00,,7
01192,2018-06-04 00:00:00,,15
01193,2013-12-17 00:00:00,,11
01194,2018-03-12 00:00:00,,2
01195,2007-07-26 00:00:00,,13
01196,2008-10-19 00:00:00,,3
01197,2001-06-27 00:00:00,,7
01198,2009-12-22 00:00:00,,5
01199,2015-08-31 00:00:00,,9
01200,2014-12-26 00:00:00,,13
01201,2002-07-17 00:00:00,,15
01202,2006-09-01 00:00:00,,7
01203,2016-05-15 00:00:00,,15
01204,2017-09-19 00:00:00,,15
01205,2005-09-10 00:00:00,,7
01206,2017-07-23 00:00:00,,6
01207,2007-01-26 00:00:00,,15
01208,2017-01-25 00:00:00,,1
01209,2001-08-15 00:00:00,,6
01210,1996-01-21 00:00:00,,11
01211,2013-05-06 00:00:00,,3
01212,2009-12-02 00:00:00,,3
01213,2017-07-06 00:00:00,,7
01214,2010-10-22 00:00:00,,6
01215,2010-03-14 00:00:00,,2
01216,2008-06-22 00:00:00,,13
01217,2016-02-18 00:00:00,,6
01218,2017-05-28 00:00:00,,6
01219,2016-08-29 00:00:00,,13
01220,2005-05-26 00:00:00,,11
01221,2005-08-02 00:00:00,,4
01222,2004-07-07 00:00:00,,5
01223,2013-09-06 00:00:00,,12
01224,2012-01-01 00:00:00,,5
01225,2004-04-21 00:00:00,,8
01226,2011-07-12 00:00:00,,9
01227,2015-12-19 00:00:00,,10
01228,2006-12-02 00:00:00,,13
01229,2011-05-13 00:00:00,,10
01230,1997-02-01 00:00:00,,7
01231,1998-01-14 00:00:00,,13
01232,2004-10-13 00:00:00,,8
01233,2003-06-18 00:00:00,,6
01234,2000-06-11 00:00:00,,1
01235,2003-03-07 00:00:00,,3
01236,1999-08-08 00:00:00,,10
01237,2006-03-27 00:00:00,,2
01238,2016-11-27 00:00:00,,3
01239,2011-05-03 00:00:00,,15
01240,1996-01-13 00:00:00,,10
01241,2009-02-17 00:00:00,,7
01242,2003-12-12 00:00:00,,8
01243,2001-03-07 00:00:00,,4
01244,2014-04-03 00:00:00,,13
01245,2009-10-11 00:00:00,,6
01246,1998-03-18 00:00:00,,7
01247,2002-01-23 00:00:00,,5
01248,1991-03-23 00:00:00,,9
01249,2015-04-10 00:00:00,,13
01250,2011-12-29 00:00:00,,2
01251,2016-11-03 00:00:00,,5
01252,2017-06-02 00:00:00,,5
01253,2000-02-01 00:00:00,,1
01254,2004-08-30 00:00:00,,2
01255,2004-10-03 00:00:00,,9
01256,2001-09-28 00:00:00,,5
01257,2013-02-09 00:00:00,,2
01258,2010-12-01 00:00:00,,8
01259,2017-03-11 00:00:00,,1
01260,2001-06-02 00:00:00,,3
01261,2008-01-23 00:00:00,,6
01262,2018-06-16 00:00:00,,2
01263,2002-05-04 00:00:00,,10
01264,2012-10-16 00:00:00,,3
01265,2009-10-20 00:00:00,,15
01266,2000-12-02 00:00:00,,11
01267,2008-11-12 00:00:00,,11
01268,2008-02-14 00:00:00,,10
01269,1997-06-13 00:00:00,,2
01270,2019-11-07 00:00:00,,1
01271,2014-03-16 00:00:00,,13
01272,2010-08-16 00:00:00,,11
01273,2004-05-18 00:00:00,,14
01274,2005-05-16 00:00:00,,4
01275,2007-05-18 00:00:00,,1
01276,2016-11-20 00:00:00,,2
01277,2003-03-11 00:00:00,,7
01278,2006-06-29 00:00:00,,3
01279,1997-08-18 00:00:00,,4
01280,1996-05-23 00:00:00,,2
01281,2015-11-07 00:00:00,,15
01282,2010-01-14 00:00:00,,14
01283,2013-10-24 00:00:00,,5
01284,2003-08-10 00:00:00,,10
01285,2006-03-23 00:00:00,,10
01286,2014-08-19 00:00:00,,13
01287,2017-08-27 00:00:00,,13
01288,2011-09-24 00:00:00,,1
01289,2007-05-08 00:00:00,,3
01290,2009-07-12 00:00:00,,5
01291,2016-03-02 00:00:00,,8
01292,2006-09-13 00:00:00,,9
01293,2001-05-30 00:00:00,,8
01294,2005-01-19 00:00:00,,14
01295,2003-12-30 00:00:00,,3
01296,2014-03-29 00:00:00,,7
01297,2001-02-27 00:00:00,,6
01298,2005-02-04 00:00:00,,10
01299,2019-05-01 00:00:00,,11
01300,2002-01-01 00:00:00,,3
01301,2009-11-20 00:00:00,,5
01302,2000-12-29 00:00:00,,10
01303,2018-03-25 00:00:00,,9
01304,2010-07-18 00:00:00,,8
01305,2014-06-23 00:00:00,,10
01306,2016-09-17 00:00:00,,9
01307,2014-01-25 00:00:00,,7
01308,1998-06-12 00:00:00,,2
01309,1999-10-19 00:00:00,,3
01310,2006-06-14 00:00:00,,1
01311,2008-08-30 00:00:00,,3
01312,1995-04-24 00:00:00,,12
01313,2012-06-21 00:00:00,,7
01314,2014-12-05 00:00:00,,13
01315,2016-05-31 00:00:00,,2
01316,2016-01-24 00:00:00,,7
01317,2017-09-14 00:00:00,,11
01318,1999-05-02 00:00:00,,12
01319,2010-12-09 00:00:00,,2
01320,2018-04-23 00:00:00,,13
01321,2010-09-21 00:00:00,,5
01322,2015-05-09 00:00:00,,10
01323,1995-02-07 00:00:00,,14
01324,2012-08-14 00:00:00,,9
01325,2008-09-24 00:00:00,,15
01326,2006-11-10 00:00:00,,11
01327,2004-08-09 00:00:00,,4
01328,2019-05-17 00:00:00,,13
01329,2008-12-11 00:00:00,,14
01330,2013-07-01 00:00:00,,14
01331,2012-09-30 00:00:00,,3
01332,2010-02-28 00:00:00,,4
01333,2009-03-05 00:00:00,,3
01334,2012-07-22 00:00:00,,4
01335,2008-10-27 00:00:00,,5
01336,1999-10-02 00:00:00,,10
01337,2006-03-08 00:00:00,,6
01338,2014-06-06 00:00:00,,3
01339,2008-08-05 00:00:00,,15
01340,1997-10-10 00:00:00,,10
01341,2004-11-20 00:00:00,,11
01342,2014-06-13 00:00:00,,13
01343,2019-10-31 00:00:00,,13
01344,2011-03-12 00:00:00,,1
01345,2012-03-16 00:00:00,,5
01346,2012-10-22 00:00:00,,11
01347,2007-07-22 00:00:00,,7
01348,2005-02-09 00:00:00,,14
01349,2002-09-01 00:00:00,,5
01350,2009-07-07 00:00:00,,13
01351,2018-03-29 00:00:00,,3
01352,2011-12-16 00:00:00,,10
01353,2004-06-13 00:00:00,,12
01354,2014-10-10 00:00:00,,15
01355,2009-11-24 00:00:00,,12
01356,2014-10-24 00:00:00,,12
01357,2008-12-24 00:00:00,,5
01358,2014-09-09 00:00:00,,6
01359,2006-12-03 00:00:00,,8
01360,2014-10-25 00:00:00,,7
01361,2005-07-11 00:00:00,,7
01362,2011-05-14 00:00:00,,3
01363,2017-01-12 00:00:00,,2
01364,2019-05-07 00:00:00,,3
01365,2013-06-10 00:00:00,,2
01366,2004-06-05 00:00:00,,11
01367,2004-10-26 00:00:00,,2
01368,2012-08-12 00:00:00,,7
01369,2016-09-16 00:00:00,,15
01370,2014-10-03 00:00:00,,3
01371,2000-07-01 00:00:00,,5
01372,2010-06-30 00:00:00,,11
01373,2011-11-02 00:00:00,,14
01374,2002-10-25 00:00:00,,1
01375,2010-07-24 00:00:00,,8
01376,2005-08-24 00:00:00,,11
01377,2014-01-10 00:00:00,,11
01378,2010-10-22 00:00:00,,5
01379,2002-09-27 00:00:00,,3
01380,2001-09-30 00:00:00,,1
01381,1994-05-27 00:00:00,,14
01382,2019-11-06 00:00:00,,5
01383,2017-04-02 00:00:00,,3
01384,2012-09-17 00:00:00,,11
01385,2009-10-07 00:00:00,,12
01386,2012-01-08 00:00:00,,14
01387,2015-12-22 00:00:00,,2
01388,2015-12-23 00:00:00,,15
01389,2016-05-22 00:00:00,,7
01390,1995-01-05 00:00:00,,11
01391,2013-05-03 00:00:00,,1
01392,1997-05-06 00:00:00,,2
01393,2005-05-13 00:00:00,,8
01394,2005-01-21 00:00:00,,2
01395,1995-09-11 00:00:00,,1
01396,2002-06-30 00:00:00,,2
01397,2007-12-27 00:00:00,,12
01398,2012-04-17 00:00:00,,1
01399,2009-04-03 00:00:00,,11
01400,2004-01-07 00:00:00,,1
01401,2015-01-02 00:00:00,,9
01402,2008-10-11 00:00:00,,15
01403,2015-11-24 00:00:00,,2
01404,2014-12-16 00:00:00,,8
01405,2006-08-24 00:00:00,,7
01406,2011-01-29 00:00:00,,14
01407,2011-01-08 00:00:00,,10
01408,2014-03-26 00:00:00,,15
01409,2018-09-18 00:00:00,,14
01410,1997-06-28 00:00:00,,2
01411,1998-02-11 00:00:00,,15
01412,2018-08-01 00:00:00,,9
01413,2007-08-05 00:00:00,,2
01414,2003-02-09 00:00:00,,7
01415,2001-04-18 00:00:00,,11
01416,2015-03-31 00:00:00,,4
01417,2011-02-15 00:00:00,,9
01418,1999-05-30 00:00:00,,5
01419,2008-08-12 00:00:00,,10
01420,2015-01-07 00:00:00,,14
01421,2004-11-04 00:00:00,,15
01422,1995-01-22 00:00:00,,11
01423,2019-07-20 00:00:00,,9
01424,2003-07-27 00:00:00,,6
01425,2004-11-19 00:00:00,,15
01426,2004-08-10 00:00:00,,15
01427,1998-04-30 00:00:00,,10
01428,2012-09-04 00:00:00,,7
01429,2009-02-19 00:00:00,,10
01430,2008-06-25 00:00:00,,1
01431,2012-11-05 00:00:00,,7
01432,2005-09-16 00:00:00,,2
01433,1998-12-24 00:00:00,,15
01434,2015-03-17 00:00:00,,8
01435,1996-05-19 00:00:00,,12
01436,1996-06-07 00:00:00,,15
01437,2014-06-21 00:00:00,,9
01438,2017-02-04 00:00:00,,2
01439,2010-08-20 00:00:00,,15
01440,2002-04-14 00:00:00,,5
01441,2003-03-31 00:00:00,,6
01442,2011-01-25 00:00:00,,1
01443,2011-06-05 00:00:00,,11
01444,2010-04-11 00:00:00,,9
01445,2008-06-02 00:00:00,,8
01446,2016-06-30 00:00:00,,6
01447,2013-09-25 00:00:00,,14
01448,2011-05-21 00:00:00,,12
01449,1996-02-23 00:00:00,,11
01450,2016-03-24 00:00:00,,12
01451,2006-07-22 00:00:00,,15
01452,2005-01-15 00:00:00,,12
01453,2000-12-11 00:00:00,,12
01454,2005-04-13 00:00:00,,12
01455,2011-05-16 00:00:00,,5
01456,2002-10-11 00:00:00,,14
01457,2005-12-17 00:00:00,,12
01458,2004-05-20 00:00:00,,6
01459,2007-07-27 00:00:00,,5
01460,2018-12-26 00:00:00,,1
01461,1997-12-20 00:00:00,,5
01462,2015-09-03 00:00:00,,15
01463,2014-05-20 00:00:00,,9
01464,1997-01-21 00:00:00,,1
01465,2015-05-24 00:00:00,,10
01466,2004-11-15 00:00:00,,5
01467,2010-10-15 00:00:00,,1
01468,2016-07-17 00:00:00,,11
01469,2018-05-18 00:00:00,,5
